"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","80"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","76"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","81"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","101"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","99"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","88"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","89"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","120"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","75"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАҢАҚОРҒАН АУДАНЫ","0","ауылдық жер","0","105"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","128"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","132"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","75"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","72"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","104"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","97"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","113"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","103"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","125"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","98"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","111"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","97"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","120"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","153"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ҚАЗАЛЫ АУДАНЫ","0","Барлығы","0","93"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","15"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","17"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","7"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","5"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","11"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","25"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","6"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","26"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","13"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","15"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","16"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ҚАЗАЛЫ АУДАНЫ","0","қалалық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","113"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","115"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","68"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","67"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","96"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","86"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","105"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","78"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","117"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","92"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","85"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","84"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","105"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","137"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ҚАЗАЛЫ АУДАНЫ","0","ауылдық жер","0","85"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","109"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","107"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","59"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","124"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","110"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","109"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","125"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","90"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","79"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","106"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","111"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","106"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","128"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","90"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ҚАРМАҚШЫ АУДАНЫ","0","Барлығы","0","72"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","109"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","107"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","59"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","124"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","110"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","109"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","125"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","90"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","79"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","106"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","111"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","106"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","128"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","90"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ҚАРМАҚШЫ АУДАНЫ","0","ауылдық жер","0","72"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","45"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","46"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","36"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","40"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","51"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","29"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","36"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","42"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","62"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","45"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","52"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","43"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","63"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","63"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","СЫРДАРИЯ АУДАНЫ","0","Барлығы","0","36"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","45"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","46"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","36"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","40"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","51"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","29"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","36"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","42"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","62"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","45"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","52"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","43"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","63"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","63"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","СЫРДАРИЯ АУДАНЫ","0","ауылдық жер","0","36"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ШИЕЛІ АУДАНЫ","0","Барлығы","0","189"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ШИЕЛІ АУДАНЫ","0","Барлығы","0","134"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ШИЕЛІ АУДАНЫ","0","Барлығы","0","107"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ШИЕЛІ АУДАНЫ","0","Барлығы","0","113"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ШИЕЛІ АУДАНЫ","0","Барлығы","0","141"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ШИЕЛІ АУДАНЫ","0","Барлығы","0","115"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ШИЕЛІ АУДАНЫ","0","Барлығы","0","133"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ШИЕЛІ АУДАНЫ","0","Барлығы","0","136"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ШИЕЛІ АУДАНЫ","0","Барлығы","0","145"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ШИЕЛІ АУДАНЫ","0","Барлығы","0","94"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ШИЕЛІ АУДАНЫ","0","Барлығы","0","174"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ШИЕЛІ АУДАНЫ","0","Барлығы","0","124"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ШИЕЛІ АУДАНЫ","0","Барлығы","0","116"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ШИЕЛІ АУДАНЫ","0","Барлығы","0","152"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ШИЕЛІ АУДАНЫ","0","Барлығы","0","117"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","189"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","134"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","107"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","113"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","141"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","115"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","133"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","136"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","145"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","94"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","174"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","124"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","116"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","152"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ШИЕЛІ АУДАНЫ","0","ауылдық жер","0","117"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АҚТАУ Қ.Ә.","0","Барлығы","0","881"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АҚТАУ Қ.Ә.","0","Барлығы","0","744"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АҚТАУ Қ.Ә.","0","Барлығы","0","668"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АҚТАУ Қ.Ә.","0","Барлығы","0","633"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АҚТАУ Қ.Ә.","0","Барлығы","0","734"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АҚТАУ Қ.Ә.","0","Барлығы","0","559"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АҚТАУ Қ.Ә.","0","Барлығы","0","708"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АҚТАУ Қ.Ә.","0","Барлығы","0","745"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АҚТАУ Қ.Ә.","0","Барлығы","0","768"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АҚТАУ Қ.Ә.","0","Барлығы","0","791"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АҚТАУ Қ.Ә.","0","Барлығы","0","755"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АҚТАУ Қ.Ә.","0","Барлығы","0","739"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АҚТАУ Қ.Ә.","0","Барлығы","0","605"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АҚТАУ Қ.Ә.","0","Барлығы","0","730"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АҚТАУ Қ.Ә.","0","Барлығы","0","778"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АҚТАУ Қ.Ә.","0","қалалық жер","0","873"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","АҚТАУ Қ.Ә.","0","қалалық жер","0","744"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АҚТАУ Қ.Ә.","0","қалалық жер","0","666"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","АҚТАУ Қ.Ә.","0","қалалық жер","0","633"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АҚТАУ Қ.Ә.","0","қалалық жер","0","733"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","АҚТАУ Қ.Ә.","0","қалалық жер","0","559"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АҚТАУ Қ.Ә.","0","қалалық жер","0","707"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АҚТАУ Қ.Ә.","0","қалалық жер","0","743"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АҚТАУ Қ.Ә.","0","қалалық жер","0","767"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","АҚТАУ Қ.Ә.","0","қалалық жер","0","791"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","АҚТАУ Қ.Ә.","0","қалалық жер","0","755"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АҚТАУ Қ.Ә.","0","қалалық жер","0","723"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АҚТАУ Қ.Ә.","0","қалалық жер","0","590"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АҚТАУ Қ.Ә.","0","қалалық жер","0","701"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АҚТАУ Қ.Ә.","0","қалалық жер","0","756"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","АҚТАУ Қ.Ә.","0","ауылдық жер","0","8"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","АҚТАУ Қ.Ә.","0","ауылдық жер","0","2"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","АҚТАУ Қ.Ә.","0","ауылдық жер","0","1"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","АҚТАУ Қ.Ә.","0","ауылдық жер","0","1"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","АҚТАУ Қ.Ә.","0","ауылдық жер","0","2"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","АҚТАУ Қ.Ә.","0","ауылдық жер","0","1"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","АҚТАУ Қ.Ә.","0","ауылдық жер","0","16"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","АҚТАУ Қ.Ә.","0","ауылдық жер","0","15"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","АҚТАУ Қ.Ә.","0","ауылдық жер","0","29"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","АҚТАУ Қ.Ә.","0","ауылдық жер","0","22"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","268"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","274"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","196"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","240"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","242"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","177"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","287"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","275"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","317"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","317"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","266"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","226"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","262"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","223"
"Тіркелген ажырасулар саны(Адам)","2023 жыл","202312","ЖАҢАӨЗЕН Қ.Ә.","0","Барлығы","0","199"
"Тіркелген ажырасулар саны(Адам)","2019 жыл","201912","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","168"
"Тіркелген ажырасулар саны(Адам)","2018 жыл","201812","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","176"
"Тіркелген ажырасулар саны(Адам)","2009 жыл","200912","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","195"
"Тіркелген ажырасулар саны(Адам)","2011 жыл","201112","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","222"
"Тіркелген ажырасулар саны(Адам)","2016 жыл","201612","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","160"
"Тіркелген ажырасулар саны(Адам)","2010 жыл","201012","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","157"
"Тіркелген ажырасулар саны(Адам)","2015 жыл","201512","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","220"
"Тіркелген ажырасулар саны(Адам)","2013 жыл","201312","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","250"
"Тіркелген ажырасулар саны(Адам)","2014 жыл","201412","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","292"
"Тіркелген ажырасулар саны(Адам)","2012 жыл","201212","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","302"
"Тіркелген ажырасулар саны(Адам)","2017 жыл","201712","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","205"
"Тіркелген ажырасулар саны(Адам)","2022 жыл","202212","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","126"
"Тіркелген ажырасулар саны(Адам)","2021 жыл","202112","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","153"
"Тіркелген ажырасулар саны(Адам)","2020 жыл","202012","ЖАҢАӨЗЕН Қ.Ә.","0","қалалық жер","0","130"
