"NAM","DAT","PERIOD","ӘАОЖ(каталог бойынша)","LӘАОЖ(каталог бойынша)","ОЖА","LОЖА","VAL"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","172"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","223"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","317"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","288"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","204"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","294"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","226"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","287"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","275"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","280"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","262"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","203"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","183"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","146"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","Барлығы","0","189"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","172"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","223"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","317"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","288"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","204"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","294"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","226"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","287"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","275"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","280"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","262"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","203"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","183"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","146"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ҒАБИТ МҮСІРЕПОВ АТЫН.АУДАНЫ","0","ауылдық жер","0","189"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 053"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 053"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 035"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 549"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 232"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 182"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 538"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 935"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 867"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 660"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 278"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","2 528"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","3 384"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","2 840"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ӨСКЕМЕН Қ.Ә.","0","Барлығы","0","2 633"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","2 934"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","2 950"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 001"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 429"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 157"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 136"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 501"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 928"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 862"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 550"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 199"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","2 425"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","3 267"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","2 711"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ӨСКЕМЕН Қ.Ә.","0","қалалық жер","0","2 514"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","119"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","103"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","34"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","120"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","75"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","46"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","37"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","7"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","5"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","110"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","79"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","103"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","117"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","129"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","ӨСКЕМЕН Қ.Ә.","0","ауылдық жер","0","119"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АЯГӨЗ Қ.Ә.","0","Барлығы","0","338"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЯГӨЗ Қ.Ә.","0","Барлығы","0","384"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АЯГӨЗ Қ.Ә.","0","Барлығы","0","334"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЯГӨЗ Қ.Ә.","0","Барлығы","0","449"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АЯГӨЗ Қ.Ә.","0","қалалық жер","0","338"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЯГӨЗ Қ.Ә.","0","қалалық жер","0","384"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АЯГӨЗ Қ.Ә.","0","қалалық жер","0","334"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЯГӨЗ Қ.Ә.","0","қалалық жер","0","448"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЯГӨЗ Қ.Ә.","0","ауылдық жер","0","1"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АЛТАЙ Қ.Ә.","0","Барлығы","0","297"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЛТАЙ Қ.Ә.","0","Барлығы","0","316"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АЛТАЙ Қ.Ә.","0","Барлығы","0","304"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЛТАЙ Қ.Ә.","0","Барлығы","0","348"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АЛТАЙ Қ.Ә.","0","қалалық жер","0","297"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АЛТАЙ Қ.Ә.","0","қалалық жер","0","316"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АЛТАЙ Қ.Ә.","0","қалалық жер","0","304"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АЛТАЙ Қ.Ә.","0","қалалық жер","0","348"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","72"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","71"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","89"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","90"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","92"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","104"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","78"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","94"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","90"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","94"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","69"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","75"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","68"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","94"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","КУРЧАТОВ Қ.Ә.","0","Барлығы","0","51"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","72"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","71"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","89"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","90"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","92"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","104"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","78"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","94"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","90"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","94"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","69"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","75"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","68"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","94"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","КУРЧАТОВ Қ.Ә.","0","қалалық жер","0","51"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","РИДДЕР Қ.Ә.","0","Барлығы","0","438"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","РИДДЕР Қ.Ә.","0","Барлығы","0","461"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","РИДДЕР Қ.Ә.","0","Барлығы","0","511"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","РИДДЕР Қ.Ә.","0","Барлығы","0","546"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","РИДДЕР Қ.Ә.","0","Барлығы","0","452"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","РИДДЕР Қ.Ә.","0","Барлығы","0","498"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","РИДДЕР Қ.Ә.","0","Барлығы","0","555"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","РИДДЕР Қ.Ә.","0","Барлығы","0","611"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","РИДДЕР Қ.Ә.","0","Барлығы","0","642"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","РИДДЕР Қ.Ә.","0","Барлығы","0","610"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","РИДДЕР Қ.Ә.","0","Барлығы","0","499"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","РИДДЕР Қ.Ә.","0","Барлығы","0","457"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","РИДДЕР Қ.Ә.","0","Барлығы","0","486"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","РИДДЕР Қ.Ә.","0","Барлығы","0","411"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","РИДДЕР Қ.Ә.","0","Барлығы","0","407"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","РИДДЕР Қ.Ә.","0","қалалық жер","0","419"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","РИДДЕР Қ.Ә.","0","қалалық жер","0","450"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","РИДДЕР Қ.Ә.","0","қалалық жер","0","511"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","РИДДЕР Қ.Ә.","0","қалалық жер","0","545"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","РИДДЕР Қ.Ә.","0","қалалық жер","0","452"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","РИДДЕР Қ.Ә.","0","қалалық жер","0","498"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","РИДДЕР Қ.Ә.","0","қалалық жер","0","555"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","РИДДЕР Қ.Ә.","0","қалалық жер","0","610"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","РИДДЕР Қ.Ә.","0","қалалық жер","0","642"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","РИДДЕР Қ.Ә.","0","қалалық жер","0","607"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","РИДДЕР Қ.Ә.","0","қалалық жер","0","499"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","РИДДЕР Қ.Ә.","0","қалалық жер","0","444"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","РИДДЕР Қ.Ә.","0","қалалық жер","0","472"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","РИДДЕР Қ.Ә.","0","қалалық жер","0","396"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","РИДДЕР Қ.Ә.","0","қалалық жер","0","392"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","РИДДЕР Қ.Ә.","0","ауылдық жер","0","19"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","РИДДЕР Қ.Ә.","0","ауылдық жер","0","11"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","РИДДЕР Қ.Ә.","0","ауылдық жер","0","1"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","РИДДЕР Қ.Ә.","0","ауылдық жер","0","1"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","РИДДЕР Қ.Ә.","0","ауылдық жер","0","3"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","РИДДЕР Қ.Ә.","0","ауылдық жер","0","13"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","РИДДЕР Қ.Ә.","0","ауылдық жер","0","14"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","РИДДЕР Қ.Ә.","0","ауылдық жер","0","15"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","РИДДЕР Қ.Ә.","0","ауылдық жер","0","15"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 727"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 721"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","СЕМЕЙ Қ.Ә.","0","Барлығы","0","3 123"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 976"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 889"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 941"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","СЕМЕЙ Қ.Ә.","0","Барлығы","0","3 215"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","СЕМЕЙ Қ.Ә.","0","Барлығы","0","3 131"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 990"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","СЕМЕЙ Қ.Ә.","0","Барлығы","0","3 173"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 779"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 250"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 589"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 353"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","СЕМЕЙ Қ.Ә.","0","Барлығы","0","2 234"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 633"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 615"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","3 075"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 846"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 769"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 902"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","3 101"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 952"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 854"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","3 063"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 666"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 177"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 477"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 273"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","СЕМЕЙ Қ.Ә.","0","қалалық жер","0","2 159"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","94"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","106"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","48"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","130"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","120"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","39"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","114"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","179"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","136"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","110"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","113"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","73"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","112"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","80"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","СЕМЕЙ Қ.Ә.","0","ауылдық жер","0","75"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","АБАЙ АУДАНЫ","0","Барлығы","0","55"
"Тіркелген некелер саны(Адам)","2018 жыл","201812","АБАЙ АУДАНЫ","0","Барлығы","0","57"
"Тіркелген некелер саны(Адам)","2009 жыл","200912","АБАЙ АУДАНЫ","0","Барлығы","0","98"
"Тіркелген некелер саны(Адам)","2011 жыл","201112","АБАЙ АУДАНЫ","0","Барлығы","0","126"
"Тіркелген некелер саны(Адам)","2016 жыл","201612","АБАЙ АУДАНЫ","0","Барлығы","0","64"
"Тіркелген некелер саны(Адам)","2010 жыл","201012","АБАЙ АУДАНЫ","0","Барлығы","0","91"
"Тіркелген некелер саны(Адам)","2015 жыл","201512","АБАЙ АУДАНЫ","0","Барлығы","0","80"
"Тіркелген некелер саны(Адам)","2013 жыл","201312","АБАЙ АУДАНЫ","0","Барлығы","0","125"
"Тіркелген некелер саны(Адам)","2014 жыл","201412","АБАЙ АУДАНЫ","0","Барлығы","0","119"
"Тіркелген некелер саны(Адам)","2012 жыл","201212","АБАЙ АУДАНЫ","0","Барлығы","0","122"
"Тіркелген некелер саны(Адам)","2017 жыл","201712","АБАЙ АУДАНЫ","0","Барлығы","0","67"
"Тіркелген некелер саны(Адам)","2022 жыл","202212","АБАЙ АУДАНЫ","0","Барлығы","0","52"
"Тіркелген некелер саны(Адам)","2021 жыл","202112","АБАЙ АУДАНЫ","0","Барлығы","0","34"
"Тіркелген некелер саны(Адам)","2020 жыл","202012","АБАЙ АУДАНЫ","0","Барлығы","0","56"
"Тіркелген некелер саны(Адам)","2023 жыл","202312","АБАЙ АУДАНЫ","0","Барлығы","0","47"
"Тіркелген некелер саны(Адам)","2019 жыл","201912","АБАЙ АУДАНЫ","0","ауылдық жер","0","55"
